Chegada,Mercadoria,Quantidade,Origem,Sentido,Porto
01/11/2024 07:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
01/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
01/12/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,2,CONTEINERES,Exportação,Porto de Santos
01/12/2024 02:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
01/12/2024 18:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
02/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
02/11/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
02/11/2024 07:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,3,CONTEINERES,Exportação,Porto de Santos
02/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
02/11/2024 13:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
02/12/2024 11:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
02/12/2024 23:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
03/09/2024 01:48:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
03/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
03/11/2024 02:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
03/11/2024 07:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
03/11/2024 14:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
03/11/2024 18:00:00,CONSUMO DE BORDO CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
03/12/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
03/12/2024 01:01:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
04/11/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
05/08/2024 16:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
05/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
05/11/2024 11:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
05/11/2024 12:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,2,CONTEINERES,Exportação,Porto de Santos
05/12/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
05/12/2024 02:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
06/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
06/12/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
06/12/2024 16:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
07/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,2,CONTEINERES,Exportação,Porto de Santos
07/11/2024 02:01:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
07/11/2024 10:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
07/11/2024 13:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
07/12/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
08/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
08/11/2024 11:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
08/11/2024 16:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
09/11/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
09/11/2024 07:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
09/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
09/11/2024 10:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
09/11/2024 11:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
09/11/2024 12:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
10/10/2024 22:10:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
10/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,2,CONTEINERES,Exportação,Porto de Santos
10/11/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
10/11/2024 02:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
10/11/2024 11:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
10/11/2024 18:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
11/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,3,CONTEINERES,Exportação,Porto de Santos
11/11/2024 11:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
11/11/2024 13:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
12/11/2024 10:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
13/06/2024 10:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
14/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
14/11/2024 02:01:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,2,CONTEINERES,Exportação,Porto de Santos
14/11/2024 20:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
15/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
16/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,3,CONTEINERES,Exportação,Porto de Santos
16/11/2024 03:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
16/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
16/12/2024 02:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
17/11/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
18/11/2024 02:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
18/11/2024 11:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
18/11/2024 17:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
19/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
19/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
19/11/2024 11:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
20/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,2,CONTEINERES,Exportação,Porto de Santos
20/11/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
21/11/2024 02:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
21/11/2024 02:01:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
21/11/2024 20:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
22/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
23/10/2024 15:15:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
23/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
23/11/2024 03:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
23/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
24/10/2024 01:48:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
24/10/2024 09:30:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
24/10/2024 17:42:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
24/10/2024 20:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
24/11/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
24/11/2024 01:01:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
24/11/2024 11:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
24/11/2024 18:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
25/11/2024 11:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
26/10/2024 12:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
26/10/2024 17:24:00,CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
26/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
26/11/2024 08:01:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
27/10/2024 10:30:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
27/10/2024 16:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
27/10/2024 17:30:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
27/11/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
28/10/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
28/10/2024 12:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
28/10/2024 12:24:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
28/11/2024 02:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
29/10/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,37,CONTEINERES,Exportação,Porto de Santos
29/10/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
29/10/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
29/10/2024 13:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,2,CONTEINERES,Exportação,Porto de Santos
29/11/2024 08:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
29/11/2024 16:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
30/10/2024,CONTEINERES CHEIOS CONTEINERES CHEIOS,4,CONTEINERES,Exportação,Porto de Santos
30/10/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,2,CONTEINERES,Exportação,Porto de Santos
30/10/2024 10:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
30/10/2024 14:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
30/10/2024 17:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
30/11/2024 01:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
30/11/2024 03:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
31/10/2024 07:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,3,CONTEINERES,Exportação,Porto de Santos
31/10/2024 13:32:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
31/10/2024 20:00:00,CONTEINERES CHEIOS CONTEINERES CHEIOS,1,CONTEINERES,Exportação,Porto de Santos
02/11/2024 10:00:00,ACUCAR,1,PRIORIDADE C3,Exportação,Porto de Santos
10/10/2024 03:40:00,ACUCAR,1,PRIORIDADE C3,Exportação,Porto de Santos
20/10/2024 14:00:00,ACUCAR,1,PRIORIDADE C3,Exportação,Porto de Santos
29/10/2024,ACUCAR,1,PRIORIDADE C3,Exportação,Porto de Santos
06/11/2024,PAPEL E CELULOSE,1,PRIORIDADE C5,Exportação,Porto de Santos
07/11/2024,PAPEL E CELULOSE,1,PRIORIDADE C5,Exportação,Porto de Santos
12/09/2024 18:25:00,OUTROS,1,PRIORIDADE C5,Exportação,Porto de Santos
29/10/2024,OUTROS,2,PRIORIDADE C5,Exportação,Porto de Santos
13/11/2024 05:00:00,CARGA GERAL,1,SEM PRIORIDADE,Importação,Porto de Santos
03/11/2024 01:00:00,ETHANOL,1,SEM PRIORIDADE,Exportação,Porto de Santos
14/11/2024 12:00:00,REPAROS,1,SEM PRIORIDADE,Exportação,Porto de Santos
15/11/2024 06:00:00,CARGA GERAL,1,SEM PRIORIDADE,Exportação,Porto de Santos
27/10/2024 23:42:00,VEICULO,1,SEM PRIORIDADE,Exportação,Porto de Santos
29/10/2024,CARGA GERAL,4,SEM PRIORIDADE,Exportação,Porto de Santos
29/10/2024,ETHANOL,1,SEM PRIORIDADE,Exportação,Porto de Santos
29/10/2024,PAPEL E CELULOSE,3,SEM PRIORIDADE,Exportação,Porto de Santos
29/10/2024 01:29:00,CARGA GERAL,1,SEM PRIORIDADE,Exportação,Porto de Santos
30/10/2024 07:00:00,PAPEL E CELULOSE,1,SEM PRIORIDADE,Exportação,Porto de Santos
01/10/2024,MAP,1,ATRACADOS,Importação,Porto Paranaguá
04/10/2024,SULFATO DE AMONIO,1,ATRACADOS,Importação,Porto Paranaguá
09/10/2024,CLORETOS DE POTASSIO,1,ATRACADOS,Importação,Porto Paranaguá
10/10/2024,CLORETO DE POTASSIO,1,ATRACADOS,Importação,Porto Paranaguá
19/10/2024,UREIA,1,ATRACADOS,Importação,Porto Paranaguá
20/10/2024,OLEO DIESEL,1,ATRACADOS,Importação,Porto Paranaguá
26/10/2024,METANOL,1,ATRACADOS,Importação,Porto Paranaguá
26/10/2024,OLEO DIESEL,3,ATRACADOS,Importação,Porto Paranaguá
27/10/2024,CONTÊINERES (CONTENTORES) INCL,2,ATRACADOS,Importação,Porto Paranaguá
28/09/2024,SULFATO DE AMONIO,1,ATRACADOS,Importação,Porto Paranaguá
28/10/2024,CONTÊINERES (CONTENTORES) INCL,1,ATRACADOS,Importação,Porto Paranaguá
12/10/2024,OUTS.ACUCARES,1,ATRACADOS,Exportação,Porto Paranaguá
16/10/2024,AÇÚCAR,1,ATRACADOS,Exportação,Porto Paranaguá
16/10/2024,AÇÚCAR (BRUTO),1,ATRACADOS,Exportação,Porto Paranaguá
19/10/2024,FARELO DE SOJA,1,ATRACADOS,Exportação,Porto Paranaguá
24/10/2024,FARELO DE SOJA,1,ATRACADOS,Exportação,Porto Paranaguá
27/10/2024,CONTÊINERES (CONTENTORES) INCL,2,ATRACADOS,Exportação,Porto Paranaguá
27/10/2024,PASTA QUIM.MADEIRA DE N/CONIF.,1,ATRACADOS,Exportação,Porto Paranaguá
28/10/2024,CONTÊINERES (CONTENTORES) INCL,1,ATRACADOS,Exportação,Porto Paranaguá
09/10/2024,UREIA,2,PROGRAMADOS,Importação,Porto Paranaguá
10/10/2024,DAP - Fosfato Diamonico,1,PROGRAMADOS,Importação,Porto Paranaguá
10/10/2024,FERTILIZ.MINER.QUIM.C/NITROGEN,1,PROGRAMADOS,Importação,Porto Paranaguá
14/10/2024,UREIA,1,PROGRAMADOS,Importação,Porto Paranaguá
29/10/2024,FOSFATOS DE CALCIO,1,PROGRAMADOS,Importação,Porto Paranaguá
15/10/2024,FARELO DE SOJA,1,PROGRAMADOS,Exportação,Porto Paranaguá
27/10/2024,AÇÚCAR,1,PROGRAMADOS,Exportação,Porto Paranaguá
27/10/2024,SOJA,1,PROGRAMADOS,Exportação,Porto Paranaguá
13/09/2024,CLORETOS DE POTASSIO,2,AO LARGO PARA REATRACAÇÃO,Importação,Porto Paranaguá
22/10/2024,OLEOS BRUTOS DE PETROLEO,3,AO LARGO PARA REATRACAÇÃO,Importação,Porto Paranaguá
30/07/2024,OUTS.ACUCARES,1,AO LARGO PARA REATRACAÇÃO,Exportação,Porto Paranaguá
04/10/2024,CLORETOS DE POTASSIO,2,AO LARGO,Importação,Porto Paranaguá
10/10/2024,SULFATO DE AMONIO,1,AO LARGO,Importação,Porto Paranaguá
12/10/2024,CLORETOS DE POTASSIO,1,AO LARGO,Importação,Porto Paranaguá
14/10/2024,UREIA,2,AO LARGO,Importação,Porto Paranaguá
15/10/2024,FERTILIZ.MINER.QUIM.C/NITROGEN,1,AO LARGO,Importação,Porto Paranaguá
15/10/2024,SULFATO DE AMONIO,2,AO LARGO,Importação,Porto Paranaguá
17/10/2024,CLORETOS DE POTASSIO,1,AO LARGO,Importação,Porto Paranaguá
19/10/2024,UREIA,1,AO LARGO,Importação,Porto Paranaguá
21/10/2024,MAP,1,AO LARGO,Importação,Porto Paranaguá
21/10/2024,NITRATO DE AMONIO,1,AO LARGO,Importação,Porto Paranaguá
21/10/2024,"SUPERFOSFATO, MINERAIS OU QUIM",1,AO LARGO,Importação,Porto Paranaguá
21/10/2024,UREIA,1,AO LARGO,Importação,Porto Paranaguá
23/10/2024,MALTE,1,AO LARGO,Importação,Porto Paranaguá
24/10/2024,OUT.TRIGOS E MISTURAS DE TRIGO,1,AO LARGO,Importação,Porto Paranaguá
24/10/2024,"SUPERFOSFATO, MINERAIS OU QUIM",1,AO LARGO,Importação,Porto Paranaguá
25/10/2024,CLORETOS DE POTASSIO,1,AO LARGO,Importação,Porto Paranaguá
25/10/2024,UREIA,2,AO LARGO,Importação,Porto Paranaguá
27/10/2024,UREIA,2,AO LARGO,Importação,Porto Paranaguá
28/10/2024,CONTÊINERES (CONTENTORES) INCL,2,AO LARGO,Importação,Porto Paranaguá
29/10/2024,CONTÊINERES (CONTENTORES) INCL,1,AO LARGO,Importação,Porto Paranaguá
04/10/2024,FARELO DE SOJA,1,AO LARGO,Exportação,Porto Paranaguá
11/10/2024,AÇÚCAR,1,AO LARGO,Exportação,Porto Paranaguá
17/10/2024,OUTS.ACUCARES,1,AO LARGO,Exportação,Porto Paranaguá
17/10/2024,SOJA,1,AO LARGO,Exportação,Porto Paranaguá
23/10/2024,MILHO,1,AO LARGO,Exportação,Porto Paranaguá
26/10/2024,AÇÚCAR,2,AO LARGO,Exportação,Porto Paranaguá
28/10/2024,CONTÊINERES (CONTENTORES) INCL,2,AO LARGO,Exportação,Porto Paranaguá
29/10/2024,AÇÚCAR,1,AO LARGO,Exportação,Porto Paranaguá
29/10/2024,CONTÊINERES (CONTENTORES) INCL,1,AO LARGO,Exportação,Porto Paranaguá
01/11/2024,CLORETOS DE POTASSIO,1,ESPERADOS,Importação,Porto Paranaguá
01/11/2024,CONTÊINERES (CONTENTORES) INCL,6,ESPERADOS,Importação,Porto Paranaguá
01/11/2024,OUTROS OLEOS DE DENDE,1,ESPERADOS,Importação,Porto Paranaguá
01/11/2024,OUTROS OLEOS DE PALMISTE,1,ESPERADOS,Importação,Porto Paranaguá
01/11/2024,UREIA,1,ESPERADOS,Importação,Porto Paranaguá
01/12/2024,SULFATO DE AMONIO,1,ESPERADOS,Importação,Porto Paranaguá
02/11/2024,AUTOMÓVEIS DE PASSAGEIROS E OU,2,ESPERADOS,Importação,Porto Paranaguá
02/11/2024,CONTÊINERES (CONTENTORES) INCL,2,ESPERADOS,Importação,Porto Paranaguá
02/11/2024,OUTS.CARREGADORAS/PAS-CARREGAD,1,ESPERADOS,Importação,Porto Paranaguá
02/11/2024,UREIA,1,ESPERADOS,Importação,Porto Paranaguá
02/12/2024,CONTÊINERES (CONTENTORES) INCL,1,ESPERADOS,Importação,Porto Paranaguá
03/01/2025,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
03/11/2024,AUTOMÓVEIS DE PASSAGEIROS E OU,1,ESPERADOS,Importação,Porto Paranaguá
03/11/2024,CEVADA CERVEJEIRA,1,ESPERADOS,Importação,Porto Paranaguá
03/11/2024,CONTÊINERES (CONTENTORES) INCL,6,ESPERADOS,Importação,Porto Paranaguá
03/11/2024,MAP,1,ESPERADOS,Importação,Porto Paranaguá
03/11/2024,METANOL,1,ESPERADOS,Importação,Porto Paranaguá
03/11/2024,OUTS.CARREGADORAS/PAS-CARREGAD,1,ESPERADOS,Importação,Porto Paranaguá
03/12/2024,CONTÊINERES (CONTENTORES) INCL,1,ESPERADOS,Importação,Porto Paranaguá
03/12/2024,OUTS.CARREGADORAS/PAS-CARREGAD,1,ESPERADOS,Importação,Porto Paranaguá
04/11/2024,CLORETOS DE POTASSIO,2,ESPERADOS,Importação,Porto Paranaguá
04/11/2024,CONTÊINERES (CONTENTORES) INCL,3,ESPERADOS,Importação,Porto Paranaguá
04/11/2024,SULFATO DE AMONIO,1,ESPERADOS,Importação,Porto Paranaguá
05/11/2024,CONTÊINERES (CONTENTORES) INCL,1,ESPERADOS,Importação,Porto Paranaguá
05/11/2024,MALTE,1,ESPERADOS,Importação,Porto Paranaguá
05/11/2024,SULFATO DE AMONIO,1,ESPERADOS,Importação,Porto Paranaguá
05/11/2024,UREIA,1,ESPERADOS,Importação,Porto Paranaguá
06/11/2024,CONTÊINERES (CONTENTORES) INCL,2,ESPERADOS,Importação,Porto Paranaguá
06/11/2024,METILATO DE SODIO EM METANOL,1,ESPERADOS,Importação,Porto Paranaguá
06/12/2024,CONTÊINERES (CONTENTORES) INCL,1,ESPERADOS,Importação,Porto Paranaguá
06/12/2024,FERTILIZ.MINER.QUIM.C/NITROGEN,1,ESPERADOS,Importação,Porto Paranaguá
07/11/2024,CONTÊINERES (CONTENTORES) INCL,2,ESPERADOS,Importação,Porto Paranaguá
07/11/2024,METANOL,1,ESPERADOS,Importação,Porto Paranaguá
08/02/2026,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
08/11/2024,ALIMET,1,ESPERADOS,Importação,Porto Paranaguá
08/11/2024,CONTÊINERES (CONTENTORES) INCL,2,ESPERADOS,Importação,Porto Paranaguá
09/11/2024,CONTÊINERES (CONTENTORES) INCL,3,ESPERADOS,Importação,Porto Paranaguá
09/12/2024,CONTÊINERES (CONTENTORES) INCL,1,ESPERADOS,Importação,Porto Paranaguá
10/01/2025,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
10/11/2024,CONTÊINERES (CONTENTORES) INCL,2,ESPERADOS,Importação,Porto Paranaguá
10/12/2024,OUTS.CARREGADORAS/PAS-CARREGAD,1,ESPERADOS,Importação,Porto Paranaguá
13/12/2024,VEICULOS,1,ESPERADOS,Importação,Porto Paranaguá
14/11/2024,ADUBOS OU FERTILIZANTES C/NITR,1,ESPERADOS,Importação,Porto Paranaguá
15/11/2024,CONTÊINERES (CONTENTORES) INCL,3,ESPERADOS,Importação,Porto Paranaguá
15/11/2024,OUTROS OLEOS DE DENDE,1,ESPERADOS,Importação,Porto Paranaguá
15/11/2024,OUTS.ADUBOS OU FERTILIZ.MINERA,1,ESPERADOS,Importação,Porto Paranaguá
16/11/2024,CLORETOS DE POTASSIO,1,ESPERADOS,Importação,Porto Paranaguá
16/11/2024,CONTÊINERES (CONTENTORES) INCL,3,ESPERADOS,Importação,Porto Paranaguá
16/11/2024,OUTROS ADUBOS OU FERTILIZS.MIN,1,ESPERADOS,Importação,Porto Paranaguá
17/01/2025,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
17/11/2024,OUTS.CARREGADORAS/PAS-CARREGAD,1,ESPERADOS,Importação,Porto Paranaguá
17/12/2024,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
18/02/2025,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
18/11/2024,UREIA,1,ESPERADOS,Importação,Porto Paranaguá
19/11/2024,UREIA,1,ESPERADOS,Importação,Porto Paranaguá
20/12/2024,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
21/11/2024,CONTÊINERES (CONTENTORES) INCL,1,ESPERADOS,Importação,Porto Paranaguá
21/11/2024,FERTILIZ.MINER.QUIM.C/NITROGEN,1,ESPERADOS,Importação,Porto Paranaguá
21/11/2024,OUTS.CARREGADORAS/PAS-CARREGAD,1,ESPERADOS,Importação,Porto Paranaguá
21/11/2024,VEICULOS,1,ESPERADOS,Importação,Porto Paranaguá
22/12/2025,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
24/01/2025,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
24/01/2025,VEICULOS,1,ESPERADOS,Importação,Porto Paranaguá
25/11/2024,CONTÊINERES (CONTENTORES) INCL,1,ESPERADOS,Importação,Porto Paranaguá
25/11/2024,OUTS.CARREGADORAS/PAS-CARREGAD,1,ESPERADOS,Importação,Porto Paranaguá
26/11/2024,CONTÊINERES (CONTENTORES) INCL,1,ESPERADOS,Importação,Porto Paranaguá
27/02/2025,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
27/11/2024,MALTE,1,ESPERADOS,Importação,Porto Paranaguá
27/12/2024,PASSAGEIROS,1,ESPERADOS,Importação,Porto Paranaguá
